active_main_bad_parity_count,audit_status,completed,episode_id,ever_H_lt_15_own_main,ever_H_lt_15_root_eligible,final_status,first_H_lt_15,first_H_lt_15_root_eligible,first_player,initial_own_main_fingerprint,issues,max_global_turn,metadata_episode_state,metadata_reward,min_H_own_main,opponent_submission_id,outcome,own_first,own_main_count,own_player_index,replay_available,replay_outcome,replay_path,replay_reward,replay_sha256,replay_steps,root_eligible_count,submission_id,turn10_category,turn10_global_turn,turn10_legacy_search_compatible,turn10_looking_present,turn10_maxCount,turn10_minCount,turn10_opponent_H,turn10_opponent_deck,turn10_opponent_hand,turn10_opponent_prizes,turn10_options,turn10_own_deck,turn10_own_prizes,turn10_own_turn,turn10_replay_step,turn10_root_eligible,turn10_target_global_turn,turn15_category,turn15_global_turn,turn15_legacy_search_compatible,turn15_looking_present,turn15_maxCount,turn15_minCount,turn15_opponent_H,turn15_opponent_deck,turn15_opponent_hand,turn15_opponent_prizes,turn15_options,turn15_own_deck,turn15_own_prizes,turn15_own_turn,turn15_replay_step,turn15_root_eligible,turn15_target_global_turn,turn5_category,turn5_global_turn,turn5_legacy_search_compatible,turn5_looking_present,turn5_maxCount,turn5_minCount,turn5_opponent_H,turn5_opponent_deck,turn5_opponent_hand,turn5_opponent_prizes,turn5_options,turn5_own_deck,turn5_own_prizes,turn5_own_turn,turn5_replay_step,turn5_root_eligible,turn5_target_global_turn
0,ok,True,102990387,False,False,DONE,,,0,1df293499c68415ee5c5911268bbe7d6ad95f1012668a05e3eb96d3e3a25083f,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,15,55419767,win,False,37,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102990387-replay.json,1,915c6ccab370aa855a4c9d442843e4f199602f6a281878b4944152c812757263,134,35,55565056,reached,20,True,False,1,1,16,2,9,5,5,25,6,10,125,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,26,15,6,5,8,32,6,5,86,True,
0,ok,True,102978802,False,False,DONE,,,0,cd62435fc554fda754b9bccf564a75908779009e4b3bb0bb6431ab5094dad3c2,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,1,18,55539013,win,True,42,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102978802-replay.json,1,0aefa8aad14ef964854f46a04e7c2479668ff2819daf0c70b95ee61b5cfb4910,214,32,55565056,reached,19,True,False,1,1,22,13,6,3,8,23,3,10,169,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,False,False,1,1,36,28,2,6,13,28,6,5,74,False,
0,ok,True,102967198,False,False,DONE,,,0,0a2181e7ecfa202930e4d16990a366a460aa4519b2d93160370e3308ee18bfdb,no_explicit_terminal_engine_result,15,EpisodeState.COMPLETED,-1,28,55041585,loss,False,32,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102967198-replay.json,-1,501e791bf8ea42458d33455bff0d97edb696a187de7d655602a65ffba84ee8af,99,29,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,32,24,5,3,7,21,6,5,75,True,
0,ok,True,102958988,True,True,DONE,,,0,273b654b9a9d10ce52650a7c161a2f9f6f15f6bd795edfc71ceefbb747ae3a40,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,1,8,55424195,win,False,32,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102958988-replay.json,1,ab789fe7185fdca1e7f77196753ee224d394f03ed7f523fc5fb88bbf6f9db2b4,126,27,55565056,reached,20,True,False,1,1,8,0,4,4,8,22,6,10,123,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,24,9,11,4,2,42,6,5,85,True,
0,ok,True,102947312,False,False,DONE,,,0,2fa89372c5ef76536490517d5f1bac3e60f5739bc8da31210c6a738131caa5cf,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,-1,21,55545689,loss,True,39,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102947312-replay.json,-1,cdc0ceeb49d826656fe308aa328f69c02c8c2a9216e2055d4f123d1f2adeb077,171,37,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,32,22,5,5,7,19,6,5,102,True,
0,ok,True,102938611,False,False,DONE,,,1,20c88232b67227da436a0ae67dfa279fd9082b8b6e1252b387ee87bf79074690,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,-1,23,55059335,loss,True,29,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102938611-replay.json,-1,a04b204871664ab51880fa74fe2e46eb2541fdbfc8e426e8c6cb5275883df508,105,27,55565056,reached,19,True,False,1,1,23,17,5,1,11,15,6,10,100,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,45,35,6,4,4,39,6,5,45,True,
0,ok,True,102927044,False,False,DONE,,,0,1014b1061c6d14bbefa4b5a504398416284664bd163c39bfcc98ab0c1cb067b6,no_explicit_terminal_engine_result,11,EpisodeState.COMPLETED,-1,33,55544993,loss,False,16,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102927044-replay.json,-1,768e699c54579e1c25f6d9f21be2bbb4a127c977632fd5133c1f6aa8b8680ac8,83,13,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,33,12,19,2,2,38,6,5,78,True,
0,ok,True,102926966,True,True,DONE,,,0,6ed7c7ef4b0749df20e79ae4c97264fc848dd8a71570b200cadb6408605695cf,no_explicit_terminal_engine_result,19,EpisodeState.COMPLETED,1,9,55463678,win,True,31,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102926966-replay.json,1,5a47c05da5b63d02ab00e7b90578d82751a7ed099b0fb73e96eb98c170a3c8e7,100,31,55565056,reached,19,True,False,1,1,9,3,4,2,6,23,6,10,95,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,22,11,7,4,7,36,6,5,59,True,
0,ok,True,102914965,True,True,DONE,,,0,7931fe3af1a092fe7450336d074ec93286a65f3cc0ccab24be13d5dc9d6899f7,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,11,55385758,win,False,41,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102914965-replay.json,1,606395c694080df1ff6a649227262ac287a89a3cfed3daef5053861063343eb7,147,35,55565056,reached,20,False,False,1,1,11,2,4,5,13,18,6,10,138,False,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,18,7,5,6,3,23,6,5,109,True,
0,ok,True,102903403,True,True,DONE,,,0,69c1357d5a83245e39881cb9f6944a51c0527236f4f7d1ddcf92f4f7e55bf29e,no_explicit_terminal_engine_result,24,EpisodeState.COMPLETED,1,12,55552114,win,False,39,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102903403-replay.json,1,6f8d879bd07583d9da3f201ad93b265d69d43353339e2a9a0e1a948bda59fbf2,116,30,55565056,reached,20,True,False,1,1,14,4,6,4,7,11,6,10,106,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,41,21,15,5,17,22,6,5,68,False,
0,ok,True,102891821,False,False,DONE,,,0,a457784a1b137cbbf621c032d9d0738c238b55eb78553d145c9cc264cecfbfdf,no_explicit_terminal_engine_result,18,EpisodeState.COMPLETED,-1,36,55514245,loss,True,35,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102891821-replay.json,-1,ec935b5c03b5f046ca6cf6cd0b0abaf4dff157bb19c012ab139bbf50431bd045,166,35,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,41,32,4,5,9,34,6,5,74,True,
0,ok,True,102880251,False,False,DONE,,,0,e1ac29a17f528615b7e2810bf7dbe799a2ae591b482f413f64e5a0d265443fef,no_explicit_terminal_engine_result,15,EpisodeState.COMPLETED,-1,25,55565075,loss,False,28,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102880251-replay.json,-1,d04e20c2241dd518bf09cddeda4255182433d2ecd403c450b484bbd46d03c7a0,110,20,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,28,13,12,3,9,22,6,5,78,True,
0,ok,True,102870710,True,True,DONE,,,0,32e5970b0508645ea065645b018fd26fcd6e5622c1261198ad9766c8775bafdb,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,-1,13,55462028,loss,False,41,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102870710-replay.json,-1,5b5a2465ea5bf720d8e7872f1cca8643462883e6f77d4fb4cbb8c75097150bbc,129,40,55565056,reached,20,True,False,1,1,18,13,4,1,4,20,6,10,101,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,32,22,5,5,4,35,6,5,55,True,
0,ok,True,102859116,True,True,DONE,,,0,14b5e864ac0360d11117bd229478598b81987f09e70f29a097ed9fb8ed740222,no_explicit_terminal_engine_result,21,EpisodeState.COMPLETED,1,12,55563732,win,True,35,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102859116-replay.json,1,a8e05fba975031e3af640c5b805e8a1ae8400ec8d438d153a8a3f20a46e7e71f,109,32,55565056,reached,19,True,False,1,1,18,10,3,5,11,14,5,10,92,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,34,23,5,6,3,35,6,5,49,True,
0,ok,True,102847480,False,False,DONE,,,1,030851d69dfbc7fd1249283c226e3454a317b369d11a7f2484222ac007314744,no_explicit_terminal_engine_result,2,EpisodeState.COMPLETED,-1,59,54461297,loss,True,1,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102847480-replay.json,-1,5bf4132c3eb651162177044727fb1d9d3e8c20d12dc19f0b0add898e42ca4c2f,23,1,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,ended_before,,,,,,,,,,,,,,,,9
0,ok,True,102843516,False,False,DONE,,,0,775920130e9fee8dcdbcbb066a1c088605458c959fd19ca59c37554585c78fa8,no_explicit_terminal_engine_result,15,EpisodeState.COMPLETED,-1,32,55565641,loss,False,25,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102843516-replay.json,-1,37f938202a7d0595ecc83bf0d3e7781a58c66df77a42ce611bbecd30547acaa6,140,22,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,37,27,5,5,7,40,6,5,81,True,
0,ok,True,102834630,False,False,DONE,,,0,6b735e8561480106988476e80c94ce9447b6af237b7f1d9634a84eec9fd5cc0c,no_explicit_terminal_engine_result,12,EpisodeState.COMPLETED,-1,27,55471845,loss,True,30,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102834630-replay.json,-1,e78632180ec6e700516247f5e658c8af87f2493f50e5855752e105518b0f51c8,128,25,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,28,18,6,4,5,33,5,5,94,True,
0,ok,True,102823486,False,False,DONE,,,0,56eb97bc1831e4598135e74b2a2d5e68af9d03b0a532bb00e6d9d2caa6b5d0b8,no_explicit_terminal_engine_result,18,EpisodeState.COMPLETED,1,19,55431911,win,False,40,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102823486-replay.json,1,4407e0c936f31f7eb8dc6bdecf7ec0e36d76d12f774e49b38f652e7d87216c19,148,31,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,37,27,5,5,13,28,6,5,88,False,
0,ok,True,102812021,True,True,DONE,,,0,b7f2ee2a193ba3143293152b927dc41f0a372867d7a1d8c8754cfe9657374fdc,no_explicit_terminal_engine_result,53,EpisodeState.COMPLETED,1,9,55565458,win,True,73,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102812021-replay.json,1,00eadae8210c9def1168be479620ad4ff8d1283cd7f8229867481ba731a7ff41,168,65,55565056,reached,19,True,False,1,1,33,22,6,5,6,19,6,10,97,True,,reached,29,True,False,1,1,26,12,11,3,11,13,6,15,119,True,,reached,9,True,False,1,1,50,40,4,6,12,33,6,5,41,True,
0,ok,True,102809233,True,True,DONE,,,0,c1239c42fe1fc891a1441322e7775480a072c144e61eb59bbeff8fa3a20aed9a,no_explicit_terminal_engine_result,52,EpisodeState.COMPLETED,-1,10,55009413,loss,True,66,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102809233-replay.json,-1,5c3bb2452463db1846ecf88f5f81499dc091b5e36f077d5435cc74047703db86,197,64,55565056,reached,19,True,False,1,1,33,19,9,5,4,27,6,10,112,True,,reached,29,False,False,1,1,27,15,7,5,13,15,6,15,146,False,,reached,9,True,False,1,1,35,24,6,5,5,32,6,5,86,True,
0,ok,True,102797622,True,True,DONE,,,0,327535a0c71c0d6ee5a49386b87239e6fa4e20b0af272c54f5b0a4824fa16ea9,no_explicit_terminal_engine_result,27,EpisodeState.COMPLETED,1,12,55565648,win,True,45,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102797622-replay.json,1,7e015e4f1025e73c7c48de597c24fa0a1baed43ef4ceeb9a133e8279b6b3aced,183,41,55565056,reached,19,True,False,1,1,20,10,4,6,12,15,5,10,128,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,38,30,2,6,5,28,6,5,63,True,
0,ok,True,102785628,False,False,DONE,,,0,e41bf58e36bc5b2b0d56cd4c3e4dcdab24eb04c61679ad85ac150babb6704336,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,-1,30,54989781,loss,True,29,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102785628-replay.json,-1,7e9e2d785add2905ff0b88c71ea147234406b850f4c26685ff8963619142a85d,108,25,55565056,reached,19,True,False,1,1,30,22,7,1,2,22,6,10,91,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,39,30,4,5,4,34,6,5,51,True,
0,ok,True,102774092,True,True,DONE,,,0,022f44ef5f28b6119c265a1e426c53471f14f33e4aa7fe66056ed08756cf6ece,no_explicit_terminal_engine_result,37,EpisodeState.COMPLETED,1,6,55565658,win,True,49,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102774092-replay.json,1,6bea3e2a9c03330629d8ad77626aeece77bd6bf3c9f249a04ef4ee586020e1ea,193,48,55565056,reached,19,True,False,1,1,32,18,11,3,6,16,6,10,141,True,,reached,29,True,False,1,1,16,8,7,1,8,10,6,15,176,True,,reached,9,True,False,1,1,38,27,6,5,7,27,6,5,87,True,
0,ok,True,102762562,True,True,DONE,,,0,ac9061f4f38fef6682335b22a6afd71e9704a12e93440db859e3af5d349b2dab,no_explicit_terminal_engine_result,17,EpisodeState.COMPLETED,1,13,55565071,win,True,32,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102762562-replay.json,1,e1d3f00f282932dfb4c11f27a478dd2f184571118e9d6136c5d6ff4547a1988f,177,32,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,37,27,4,6,9,36,6,5,67,True,
0,ok,True,102754773,True,True,DONE,,,0,43e62108915d05457b15d8cb3864f2dbbe23016e1ffacf3ad743c621bb8d12d9,no_explicit_terminal_engine_result,26,EpisodeState.COMPLETED,1,9,55516949,win,False,43,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102754773-replay.json,1,2a8e7c6cb0b074bd1c240e37f0a775aba7670ac0bd22f1c600fb79e89317a6da,154,41,55565056,reached,20,True,False,1,1,14,3,8,3,7,9,6,10,137,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,19,8,6,5,5,18,6,5,104,True,
0,ok,True,102743181,True,True,DONE,,,0,72c659628b2fbebbb8e07b5a8715d30b40d6f1ba19f2109a83e785fc59be0d3a,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,1,9,55385758,win,False,33,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102743181-replay.json,1,ce0851b2169e39c609c292ca9e40d8fac699838b45b38643b80a1a14bc8a7047,137,29,55565056,reached,20,True,False,1,1,9,0,5,4,8,21,4,10,135,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,35,28,3,4,13,26,6,5,75,False,
0,ok,True,102736955,True,True,DONE,,,0,b9edeee933761301d89ad02bbb5a605c3a04b1f30a3c46164cd4e5417fee2b75,no_explicit_terminal_engine_result,19,EpisodeState.COMPLETED,1,8,55279421,win,True,44,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102736955-replay.json,1,52ef2b68fa8588ce837ae6e7b56dbb8fa28296a3114ec2eb5caef7dde8ccff56,151,40,55565056,reached,19,False,False,1,1,8,0,5,3,15,12,6,10,146,False,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,26,13,8,5,12,30,6,5,79,True,
0,ok,True,102725329,True,True,DONE,,,0,827ae1a5226b8fb7a4b26a9781bb5a6cc249d23da29eb4cc1a35737a7459b439,no_explicit_terminal_engine_result,21,EpisodeState.COMPLETED,-1,9,55561838,loss,False,41,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102725329-replay.json,-1,e43a1c55a59ec28629934062a7442fd8d74763e256f5c7aaa8fd6d3f220b6a88,187,37,55565056,reached,20,True,False,1,1,9,5,3,1,8,5,6,10,179,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,27,17,8,2,6,24,6,5,118,True,
0,ok,True,102713808,False,False,DONE,,,0,33c881e6853a17c653b77c7388efbf7eb58517406800cdd35bf68eb720b6fbd5,no_explicit_terminal_engine_result,34,EpisodeState.COMPLETED,1,40,54328057,win,False,41,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102713808-replay.json,1,f60e87945738d260edaadefd40566fe15756e81f95275881985d9c1212ed75fe,83,40,55565056,reached,20,True,False,1,1,52,32,15,5,10,33,6,10,42,True,,reached,30,True,False,1,1,41,16,21,4,7,15,6,15,70,True,,reached,10,True,False,1,1,54,39,9,6,6,42,6,5,22,True,
0,ok,True,102702242,False,False,DONE,,,0,61ab0f073b2771bb241fb118ee05aa0bec73b46234474159fd97c5c97963f86f,no_explicit_terminal_engine_result,11,EpisodeState.COMPLETED,-1,23,55564095,loss,False,29,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102702242-replay.json,-1,fb2d03aecf9acf4bc6e1ea013ebfeb7cebbd80e308ec772f59ec259a53073381,150,25,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,26,17,6,3,7,28,5,5,122,True,
0,ok,True,102690680,True,True,DONE,,,0,21f0ee882a899667ee83f5eb3b8cea771fe5eed68d14841da4b5151b09244925,no_explicit_terminal_engine_result,18,EpisodeState.COMPLETED,1,7,55515438,win,False,40,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102690680-replay.json,1,4e502f96951c90dbb1431926e6e7b3a33ccefdd8bf2a7b17791bede6e8106cc1,129,39,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,17,5,7,5,7,27,6,5,84,True,
0,ok,True,102678588,False,False,DONE,,,1,46611c3fb9fe7ef8c31aa280dfd6a67d1e2ac1428f46e008fe2702f7310a712b,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,-1,18,55319973,loss,True,30,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102678588-replay.json,-1,9d6d12ecdc91a6256be4d1532ee0abcb5f02b7ecc6e38e87080cabdcc6472798,132,30,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,35,17,14,4,6,23,6,5,73,True,
0,ok,True,102666960,False,False,DONE,,,0,071deabfcd1989b10bcf205b6391c88b49cb43ba12ae2d15e6ff5cd1dbf3a289,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,1,20,55426391,win,True,43,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102666960-replay.json,1,9d6031969ffc089f7a329a1d99bd8965556bbdbe876581e85ad84a61ac4807c6,139,42,55565056,reached,19,True,False,1,1,22,5,14,3,3,29,6,10,114,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,33,22,5,6,4,35,6,5,54,True,
0,ok,True,102655387,False,False,DONE,,,1,3260f51a7dede2a2c3a1585fafd1a6bcda754eb434fdec44b6c5877cf6412c8c,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,-1,25,55562495,loss,True,37,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102655387-replay.json,-1,33b113b59e2eb7d100c2c09f6572c44c5116e43b3946dc0af4becaa32f77a8b3,132,32,55565056,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,28,9,15,4,9,30,6,5,80,True,
0,ok,True,102643791,False,False,DONE,,,1,9661b8e11c78e960ccd8193e7fdb11c6d10bd71d991d42b76f3fe24ff8f25d56,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,1,22,55462705,win,True,42,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102643791-replay.json,1,c4865ac182d0c86eb6384e86e371963675a5228e43221f3ebe2a43f08d6d3b34,130,31,55565056,reached,19,True,False,1,1,22,3,14,5,3,16,6,10,119,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,False,False,1,1,26,9,12,5,22,21,6,5,92,False,
0,ok,True,102631791,False,False,DONE,,,0,7c905bea07dedab4daf36ee15ed8371b6e0902d283b8ede1465f92637766d6d1,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,1,23,55459742,win,False,19,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102631791-replay.json,1,4c5e0f7dccdb7ea9092140b880a9b2e3ec001f165c1d3dbdd2bd4e908c836e1c,120,15,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,29,21,2,6,9,36,4,5,73,True,
0,ok,True,102626113,True,True,DONE,,,0,a5d8c08323113bb077ea601f363bc6e411b7e2a82e7f8cbb7e4f4713b03ed0cf,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,1,9,55522870,win,True,46,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102626113-replay.json,1,b5254066fa525700d040daf91ca8c1b7bad9cd269a11890169db4fcc9e837aea,112,34,55565056,reached,19,True,False,1,1,17,6,6,5,7,21,6,10,88,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,41,29,6,6,6,36,6,5,34,True,
0,ok,True,102614033,True,True,DONE,,,1,dae0b779e7560be97e51d6eb46768621e59858b083dec8c7c70df79d28d20402,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,1,12,55526110,win,True,37,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102614033-replay.json,1,ae1d981f8144b33599394e56657a443ba5f35df521f062ebecb62a60d85db5d5,106,32,55565056,reached,19,True,False,1,1,16,5,7,4,5,16,6,10,96,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,26,15,7,4,3,30,6,5,62,True,
0,ok,True,102612699,False,False,DONE,,,0,77c7b84998e651513b4549cfea53e321d5bf0ea4432d213407e7c258558b34d9,no_explicit_terminal_engine_result,28,EpisodeState.COMPLETED,1,49,55368612,win,False,34,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102612699-replay.json,1,107dced28ded7ad8b1ddfad8cba5260f715c0be809a040040ac1327216c39edc,82,28,55565056,reached,20,True,False,1,1,50,31,14,5,9,27,6,10,64,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,50,36,9,5,7,32,6,5,51,True,
0,ok,True,102602423,True,True,DONE,,,0,888fde9a8f35aa641276d6701c0ad438b2093a248a18dc6e7db5bea53a1e63c6,no_explicit_terminal_engine_result,28,EpisodeState.COMPLETED,1,12,55565468,win,False,43,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102602423-replay.json,1,ab79e6f966601bc3a29eeedf8f90fc000aa845e250bc3eae862bb1f63a1c9fce,141,42,55565056,reached,20,True,False,1,1,18,8,6,4,9,15,6,10,123,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,30,21,4,5,3,34,6,5,78,True,
0,ok,True,102590839,False,False,DONE,,,0,ab9a68fca07b23aa30cf379fe335a67a66205275729ea1fd769325f6bb8af7ef,no_explicit_terminal_engine_result,39,EpisodeState.COMPLETED,1,21,55505593,win,True,48,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102590839-replay.json,1,db2a984ffde7af1ea4ebeba5ea66d7d2fcb89056d4ce44c00d2704a2feb56654,141,34,55565056,reached,19,True,False,1,1,26,13,7,6,6,13,6,10,97,True,,reached,29,False,False,1,1,21,7,8,6,14,6,6,15,120,False,,reached,9,True,False,1,1,40,23,11,6,8,23,6,5,64,True,
0,ok,True,102584391,True,True,DONE,,,0,e73f4590bbca606d91ea49d9d7d6ce3567e7486a9b7a817fd99a78d34adf58eb,no_explicit_terminal_engine_result,43,EpisodeState.COMPLETED,1,6,53942985,win,True,61,0,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102584391-replay.json,1,15cbd7ec1226167cd22386c9ccb60439160eebb8985bcd7a799605a3eb37184c,258,54,55565056,reached,19,True,False,1,1,25,16,5,4,8,16,3,10,133,True,,reached,29,True,False,1,1,19,11,5,3,9,10,3,15,189,True,,reached,9,False,False,1,1,38,27,6,5,15,24,6,5,72,False,
0,ok,True,102572805,False,False,DONE,,,0,1741e66fe7b18e5e8a743b67145b7824a64d9a5a5843b90ae66ef50de492fef0,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,24,55553837,win,False,39,1,True,win,/private/tmp/kaggle_eps/55565056/replays/episode-102572805-replay.json,1,e810bf470e9da836b51babf20a35afcfbfcfd516d9161f5caca3e62daa5ee473,144,35,55565056,reached,20,False,False,1,1,25,12,7,6,17,21,2,10,131,False,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,38,28,4,6,11,31,6,5,69,True,
0,ok,True,102561204,False,False,DONE,,,0,e1f419a6375c80f7484af3ba135c80a93abe038d40c125a11c186ba6da332ae5,no_explicit_terminal_engine_result,19,EpisodeState.COMPLETED,-1,15,55552085,loss,False,41,1,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102561204-replay.json,-1,2cabf0d64e0f2cb6febed0a99d6ca4fb3a8da981eb343a70a690f0903c1ccead,196,30,55565056,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,24,12,6,6,5,32,5,5,90,True,
0,ok,True,102549125,True,True,DONE,,,0,0a22f0ed4dabea8d61e017933af110dd7ba60b568343f43188cd1f20485853ad,no_explicit_terminal_engine_result,26,EpisodeState.COMPLETED,-1,14,55547889,loss,True,45,0,True,loss,/private/tmp/kaggle_eps/55565056/replays/episode-102549125-replay.json,-1,a151c72b5ebe9009cdc80dd9c05a21602891b5719f2c94467238d5a08faa179d,149,41,55565056,reached,19,True,False,1,1,18,5,11,2,6,9,6,10,119,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,33,21,8,4,2,25,6,5,75,True,
